tourney_id,tourney_name,tourney_date,tourney_level,surface,match_num,winner_id,winner_seed,winner_name,winner_hand,winner_ht,winner_age,loser_id,loser_seed,loser_name,loser_hand,loser_ht,loser_age,score,best_of,round
2021-9428,Murray River Open,20210201,A,Hard,291,106432,4.0,Borna Coric,R,188.0,24.2,106401,13.0,Nick Kyrgios,R,193.0,25.7,6-3 6-4,3,R16
2021-8998,Great Ocean Road Open,20210201,A,Hard,292,111442,11.0,Jordan Thompson,R,183.0,26.7,106408,,Mario Vilella Martinez,R,178.0,25.5,6-4 6-4,3,R16
2021-9428,Murray River Open,20210201,A,Hard,292,104871,,Jeremy Chardy,R,188.0,33.9,126203,6.0,Taylor Fritz,R,196.0,23.2,6-2 6-4,3,R16
2021-8998,Great Ocean Road Open,20210201,A,Hard,293,106329,,Thiago Monteiro,L,183.0,26.6,207989,,Carlos Alcaraz,R,183.0,17.7,7-6(3) 6-3,3,R16
2021-9428,Murray River Open,20210201,A,Hard,293,104527,1.0,Stan Wawrinka,R,183.0,35.8,106109,,Alex Bolt,L,183.0,28.0,6-4 4-6 7-6(5),3,R16
2021-8998,Great Ocean Road Open,20210201,A,Hard,294,111575,2.0,Karen Khachanov,R,198.0,24.7,122298,,Botic Van De Zandschulp,R,191.0,25.3,6-7(6) 7-5 6-3,3,QF
2021-9428,Murray River Open,20210201,A,Hard,294,144895,,Corentin Moutet,L,180.0,21.7,105777,2.0,Grigor Dimitrov,R,191.0,29.7,7-5 6-2,3,QF
2021-8998,Great Ocean Road Open,20210201,A,Hard,295,206173,4.0,Jannik Sinner,R,191.0,19.4,200175,7.0,Miomir Kecmanovic,R,183.0,21.4,7-6(10) 6-4,3,QF
2021-9428,Murray River Open,20210201,A,Hard,295,200000,3.0,Felix Auger Aliassime,R,193.0,20.4,106210,,Jiri Vesely,L,198.0,27.5,7-6(3) 0-0 RET,3,QF
2021-8998,Great Ocean Road Open,20210201,A,Hard,296,105882,,Stefano Travaglia,R,185.0,29.0,128034,3.0,Hubert Hurkacz,R,196.0,23.9,3-6 6-3 7-5,3,QF
2021-9428,Murray River Open,20210201,A,Hard,296,105554,8.0,Daniel Evans,R,175.0,30.6,106432,4.0,Borna Coric,R,188.0,24.2,7-5 7-6(1),3,QF
2021-8998,Great Ocean Road Open,20210201,A,Hard,297,106329,,Thiago Monteiro,L,183.0,26.6,111442,11.0,Jordan Thompson,R,183.0,26.7,6-4 6-4,3,QF
2021-9428,Murray River Open,20210201,A,Hard,297,104871,,Jeremy Chardy,R,188.0,33.9,104527,1.0,Stan Wawrinka,R,183.0,35.8,W/O,3,QF
2021-8998,Great Ocean Road Open,20210201,A,Hard,298,206173,4.0,Jannik Sinner,R,191.0,19.4,111575,2.0,Karen Khachanov,R,198.0,24.7,7-6(4) 4-6 7-6(4),3,SF
2021-9428,Murray River Open,20210201,A,Hard,298,200000,3.0,Felix Auger Aliassime,R,193.0,20.4,144895,,Corentin Moutet,L,180.0,21.7,6-1 6-2,3,SF
2021-8998,Great Ocean Road Open,20210201,A,Hard,299,105882,,Stefano Travaglia,R,185.0,29.0,106329,,Thiago Monteiro,L,183.0,26.6,6-3 6-4,3,SF
2021-9428,Murray River Open,20210201,A,Hard,299,105554,8.0,Daniel Evans,R,175.0,30.6,104871,,Jeremy Chardy,R,188.0,33.9,6-2 6-2,3,SF
2021-8998,Great Ocean Road Open,20210201,A,Hard,300,206173,4.0,Jannik Sinner,R,191.0,19.4,105882,,Stefano Travaglia,R,185.0,29.0,7-6(4) 6-4,3,F
2021-9428,Murray River Open,20210201,A,Hard,300,105554,8.0,Daniel Evans,R,175.0,30.6,200000,3.0,Felix Auger Aliassime,R,193.0,20.4,6-2 6-3,3,F
2021-8888,Atp Cup,20210202,A,Hard,271,105550,,Guido Pella,L,183.0,30.7,106415,,Yoshihito Nishioka,L,170.0,25.3,6-3 7-6(4),3,RR
2021-8888,Atp Cup,20210202,A,Hard,272,106043,,Diego Schwartzman,R,170.0,28.4,105453,,Kei Nishikori,R,178.0,31.0,6-1 6-7(4) 6-0,3,RR
2021-8888,Atp Cup,20210202,A,Hard,273,126094,,Andrey Rublev,R,188.0,23.2,106415,,Yoshihito Nishioka,L,170.0,25.3,6-1 6-3,3,RR
2021-8888,Atp Cup,20210202,A,Hard,274,106421,,Daniil Medvedev,R,198.0,24.9,105453,,Kei Nishikori,R,178.0,31.0,6-2 6-4,3,RR
2021-8888,Atp Cup,20210202,A,Hard,275,126094,,Andrey Rublev,R,188.0,23.2,105550,,Guido Pella,L,183.0,30.7,6-1 6-2,3,RR
2021-8888,Atp Cup,20210202,A,Hard,276,106421,,Daniil Medvedev,R,198.0,24.9,106043,,Diego Schwartzman,R,170.0,28.4,7-5 6-3,3,RR
2021-8888,Atp Cup,20210202,A,Hard,277,104926,,Fabio Fognini,R,178.0,33.6,105332,,Benoit Paire,R,196.0,31.7,6-1 7-6(2),3,RR
2021-8888,Atp Cup,20210202,A,Hard,278,126610,,Matteo Berrettini,R,196.0,24.8,104792,,Gael Monfils,R,193.0,34.4,6-4 6-2,3,RR
2021-8888,Atp Cup,20210202,A,Hard,279,103917,,Nicolas Mahut,R,191.0,39.0,110602,,Dennis Novak,R,183.0,27.4,7-6(2) 6-2,3,RR
2021-8888,Atp Cup,20210202,A,Hard,280,106233,,Dominic Thiem,R,185.0,27.4,105332,,Benoit Paire,R,196.0,31.7,6-1 0-0 RET,3,RR
2021-8888,Atp Cup,20210202,A,Hard,281,110602,,Dennis Novak,R,183.0,27.4,104926,,Fabio Fognini,R,178.0,33.6,6-3 6-2,3,RR
2021-8888,Atp Cup,20210202,A,Hard,282,126610,,Matteo Berrettini,R,196.0,24.8,106233,,Dominic Thiem,R,185.0,27.4,6-2 6-4,3,RR
2021-8888,Atp Cup,20210202,A,Hard,283,105357,,John Millman,R,183.0,31.6,133018,,Michail Pervolarakis,R,193.0,24.6,6-2 6-3,3,RR
2021-8888,Atp Cup,20210202,A,Hard,284,126774,,Stefanos Tsitsipas,R,193.0,22.4,200282,,Alex De Minaur,R,183.0,21.9,6-3 7-5,3,RR
2021-8888,Atp Cup,20210202,A,Hard,285,105807,,Pablo Carreno Busta,R,188.0,29.5,105357,,John Millman,R,183.0,31.6,6-2 6-4,3,RR
2021-8888,Atp Cup,20210202,A,Hard,286,105138,,Roberto Bautista Agut,R,183.0,32.8,200282,,Alex De Minaur,R,183.0,21.9,4-6 6-4 6-4,3,RR
2021-8888,Atp Cup,20210202,A,Hard,287,105807,,Pablo Carreno Busta,R,188.0,29.5,133018,,Michail Pervolarakis,R,193.0,24.6,6-3 6-4,3,RR
2021-8888,Atp Cup,20210202,A,Hard,288,126774,,Stefanos Tsitsipas,R,193.0,22.4,105138,,Roberto Bautista Agut,R,183.0,32.8,7-5 7-5,3,RR
2021-8888,Atp Cup,20210202,A,Hard,289,105526,,Jan Lennard Struff,R,193.0,30.7,105683,,Milos Raonic,R,196.0,30.0,7-6(4) 7-6(2),3,RR
2021-8888,Atp Cup,20210202,A,Hard,290,100644,,Alexander Zverev,R,198.0,23.7,133430,,Denis Shapovalov,L,185.0,21.8,6-7(5) 6-3 7-6(4),3,RR
2021-8888,Atp Cup,20210202,A,Hard,291,105683,,Milos Raonic,R,196.0,30.0,105583,,Dusan Lajovic,R,183.0,30.5,6-3 6-4,3,RR
2021-8888,Atp Cup,20210202,A,Hard,292,104925,,Novak Djokovic,R,188.0,33.7,133430,,Denis Shapovalov,L,185.0,21.8,7-5 7-5,3,RR
2021-8888,Atp Cup,20210202,A,Hard,293,105526,,Jan Lennard Struff,R,193.0,30.7,105583,,Dusan Lajovic,R,183.0,30.5,3-6 6-3 6-4,3,RR
2021-8888,Atp Cup,20210202,A,Hard,294,104925,,Novak Djokovic,R,188.0,33.7,100644,,Alexander Zverev,R,198.0,23.7,6-7(3) 6-2 7-5,3,RR
2021-8888,Atp Cup,20210202,A,Hard,295,104926,,Fabio Fognini,R,178.0,33.6,105807,,Pablo Carreno Busta,R,188.0,29.5,6-2 1-6 6-4,3,SF
2021-8888,Atp Cup,20210202,A,Hard,296,126610,,Matteo Berrettini,R,196.0,24.8,105138,,Roberto Bautista Agut,R,183.0,32.8,6-3 7-5,3,SF
2021-8888,Atp Cup,20210202,A,Hard,297,126094,,Andrey Rublev,R,188.0,23.2,105526,,Jan Lennard Struff,R,193.0,30.7,3-6 6-1 6-2,3,SF
2021-8888,Atp Cup,20210202,A,Hard,298,106421,,Daniil Medvedev,R,198.0,24.9,100644,,Alexander Zverev,R,198.0,23.7,3-6 6-3 7-5,3,SF
2021-8888,Atp Cup,20210202,A,Hard,299,126094,,Andrey Rublev,R,188.0,23.2,104926,,Fabio Fognini,R,178.0,33.6,6-1 6-2,3,F
2021-8888,Atp Cup,20210202,A,Hard,300,106421,,Daniil Medvedev,R,198.0,24.9,126610,,Matteo Berrettini,R,196.0,24.8,6-4 6-2,3,F
2021-580,Australian Open,20210208,G,Hard,100,104925,1.0,Novak Djokovic,R,188.0,33.7,104871,,Jeremy Chardy,R,188.0,33.9,6-3 6-1 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,101,126207,,Frances Tiafoe,R,188.0,23.0,105882,,Stefano Travaglia,R,185.0,29.1,7-6(5) 6-2 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,102,124187,,Reilly Opelka,R,211.0,23.4,104229,,Yen Hsun Lu,R,180.0,37.4,6-3 7-6(2) 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,103,126203,27.0,Taylor Fritz,R,196.0,23.2,105077,,Albert Ramos,L,188.0,33.0,7-6(6) 3-6 6-2 7-6(6),5,R128
2021-580,Australian Open,20210208,G,Hard,104,104527,17.0,Stan Wawrinka,R,183.0,35.8,105155,,Pedro Sousa,R,180.0,32.7,6-3 6-2 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,105,105916,,Marton Fucsovics,R,188.0,29.0,117360,,Marc Polmans,R,188.0,23.7,4-6 6-3 6-1 6-7(3) 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,106,144895,,Corentin Moutet,L,180.0,21.8,105357,,John Millman,R,183.0,31.6,6-4 6-7(4) 3-6 6-2 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,107,105683,14.0,Milos Raonic,R,196.0,30.1,105948,,Federico Coria,R,180.0,28.9,6-3 6-3 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,108,200325,,Emil Ruusuvuori,R,188.0,21.8,104792,10.0,Gael Monfils,R,193.0,34.4,3-6 6-4 7-5 3-6 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,109,124079,,Pedro Martinez,R,185.0,23.7,106415,,Yoshihito Nishioka,L,170.0,25.3,6-7(3) 6-1 6-1 6-1,5,R128
2021-580,Australian Open,20210208,G,Hard,110,122330,,Alexander Bublik,R,196.0,23.6,105379,,Aljaz Bedene,R,181.0,31.5,6-4 7-5 5-7 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,111,105583,23.0,Dusan Lajovic,R,183.0,30.6,104660,,Sergiy Stakhovsky,R,193.0,35.0,5-7 6-4 6-3 5-7 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,112,105173,32.0,Adrian Mannarino,L,180.0,32.6,110602,,Dennis Novak,R,183.0,27.4,6-2 6-4 7-6(2),5,R128
2021-580,Australian Open,20210208,G,Hard,113,200175,,Miomir Kecmanovic,R,183.0,21.4,111794,,Kamil Majchrzak,R,180.0,25.0,6-2 6-4 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,114,202195,,Maxime Cressy,R,201.0,23.7,106121,,Taro Daniel,R,191.0,28.0,7-6(1) 7-6(3) 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,115,100644,6.0,Alexander Zverev,R,198.0,23.8,106218,,Marcos Giron,R,180.0,27.5,6-7(8) 7-6(5) 6-3 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,116,106233,3.0,Dominic Thiem,R,185.0,27.4,105062,,Mikhail Kukushkin,R,183.0,33.1,7-6(2) 6-2 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,117,136440,,Dominik Koepfer,L,180.0,26.7,106198,,Hugo Dellien,R,180.0,27.6,7-5 6-2 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,118,106401,,Nick Kyrgios,R,193.0,25.7,106393,,Frederico Ferreira Silva,L,178.0,25.8,6-4 6-4 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,119,200005,29.0,Ugo Humbert,L,188.0,22.6,106034,,Yasutaka Uchiyama,R,183.0,28.5,6-3 6-4 6-7(3) 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,120,105777,18.0,Grigor Dimitrov,R,191.0,29.7,105227,,Marin Cilic,R,198.0,32.3,6-4 6-2 7-6(5),5,R128
2021-580,Australian Open,20210208,G,Hard,121,106109,,Alex Bolt,L,183.0,28.0,105613,,Norbert Gombos,R,193.0,30.4,6-2 6-2 4-6 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,122,106210,,Jiri Vesely,L,198.0,27.5,106293,,Kimmer Coppejans,R,178.0,27.0,6-4 3-6 6-7(3) 6-3 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,123,105807,15.0,Pablo Carreno Busta,R,188.0,29.5,105453,,Kei Nishikori,R,178.0,31.1,7-5 7-6(4) 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,124,133430,11.0,Denis Shapovalov,L,185.0,21.8,206173,,Jannik Sinner,R,191.0,19.4,3-6 6-3 6-2 4-6 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,125,106071,,Bernard Tomic,R,196.0,28.3,105216,,Yuichi Sugita,R,173.0,32.3,3-6 6-1 4-1 RET,5,R128
2021-580,Australian Open,20210208,G,Hard,126,105902,,James Duckworth,R,183.0,29.0,106000,,Damir Dzumhur,R,175.0,28.7,6-3 6-2 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,127,200000,20.0,Felix Auger Aliassime,R,193.0,20.5,105649,,Cedrik Marcel Stebe,L,183.0,30.3,6-2 6-4 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,128,106078,,Egor Gerasimov,R,196.0,28.2,105332,25.0,Benoit Paire,R,196.0,31.7,6-2 2-6 7-6(5) 7-5,5,R128
2021-580,Australian Open,20210208,G,Hard,129,106234,,Aslan Karatsev,R,185.0,27.4,126149,,Gianluca Mager,R,188.0,26.1,6-3 6-3 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,130,124186,,Alexandre Muller,R,183.0,24.0,106228,,Juan Ignacio Londero,R,180.0,27.4,4-6 6-3 6-0 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,131,106043,8.0,Diego Schwartzman,R,170.0,28.4,111200,,Elias Ymer,R,185.0,24.8,7-6(3) 6-4 2-6 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,132,126094,7.0,Andrey Rublev,R,188.0,23.3,105870,,Yannick Hanfmann,R,193.0,29.2,6-3 6-3 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,133,106329,,Thiago Monteiro,L,183.0,26.6,105413,,Andrej Martin,R,183.0,31.3,7-6(6) 6-1 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,134,103852,,Feliciano Lopez,L,188.0,39.3,111454,,Li Tu,R,183.0,24.7,6-7(1) 6-4 7-6(4) 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,135,132283,31.0,Lorenzo Sonego,R,191.0,25.7,105023,,Sam Querrey,R,198.0,33.3,7-5 6-4 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,136,134770,24.0,Casper Ruud,R,183.0,22.1,111442,,Jordan Thompson,R,183.0,26.8,6-3 6-3 2-1 RET,5,R128
2021-580,Australian Open,20210208,G,Hard,137,126205,,Tommy Paul,R,185.0,23.7,105932,,Nikoloz Basilashvili,R,185.0,28.9,6-4 7-6(0) 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,138,106331,,Christopher Oconnell,R,183.0,26.6,105526,,Jan Lennard Struff,R,193.0,30.7,7-6(2) 7-6(5) 6-1,5,R128
2021-580,Australian Open,20210208,G,Hard,139,105430,,Radu Albot,R,175.0,31.2,105138,12.0,Roberto Bautista Agut,R,183.0,32.8,6-7(1) 6-0 6-4 7-6(5),5,R128
2021-580,Australian Open,20210208,G,Hard,140,200615,,Alexei Popyrin,R,196.0,21.5,105676,13.0,David Goffin,R,180.0,30.1,3-6 6-4 6-7(4) 7-6(6) 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,141,144750,,Lloyd Harris,R,193.0,23.9,111453,,Mikael Torpegaard,R,193.0,26.7,4-6 6-3 6-2 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,142,111456,,Mackenzie Mcdonald,R,178.0,25.8,106065,,Marco Cecchinato,R,185.0,28.3,3-6 6-3 6-2 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,143,106432,22.0,Borna Coric,R,188.0,24.2,105550,,Guido Pella,L,183.0,30.7,6-3 7-6(5) 7-5,5,R128
2021-580,Australian Open,20210208,G,Hard,144,105936,28.0,Filip Krajinovic,R,185.0,28.9,104898,,Robin Haase,R,191.0,33.8,7-6(4) 6-3 4-6 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,145,104665,,Pablo Andujar,R,180.0,35.0,111460,,Quentin Halys,R,191.0,24.2,6-4 7-5 7-5,5,R128
2021-580,Australian Open,20210208,G,Hard,146,106148,,Roberto Carballes Baena,R,183.0,27.8,105226,,Attila Balazs,R,180.0,32.3,7-5 3-6 6-2 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,147,106421,4.0,Daniil Medvedev,R,198.0,24.9,105577,,Vasek Pospisil,R,193.0,30.6,6-2 6-2 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,148,126774,5.0,Stefanos Tsitsipas,R,193.0,22.4,104468,,Gilles Simon,R,183.0,36.1,6-1 6-2 6-1,5,R128
2021-580,Australian Open,20210208,G,Hard,149,106423,,Thanasi Kokkinakis,R,193.0,24.8,126952,,Soon Woo Kwon,R,180.0,23.1,6-4 6-1 6-1,5,R128
2021-580,Australian Open,20210208,G,Hard,150,207989,,Carlos Alcaraz,R,183.0,17.7,122298,,Botic Van De Zandschulp,R,191.0,25.3,6-1 6-4 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,151,144707,,Mikael Ymer,R,183.0,22.4,128034,26.0,Hubert Hurkacz,R,196.0,23.9,3-6 6-3 3-6 7-5 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,152,111575,19.0,Karen Khachanov,R,198.0,24.7,126846,,Aleksandar Vukic,R,188.0,24.8,6-3 6-7(4) 7-6(2) 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,153,105575,,Ricardas Berankis,R,175.0,30.6,111576,,Sumit Nagal,R,178.0,23.4,6-2 7-5 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,154,207830,,Tomas Machac,R,183.0,20.3,106408,,Mario Vilella Martinez,R,178.0,25.6,6-7(5) 7-5 6-0 3-0 RET,5,R128
2021-580,Australian Open,20210208,G,Hard,155,126610,9.0,Matteo Berrettini,R,196.0,24.8,104731,,Kevin Anderson,R,203.0,34.7,7-6(9) 7-5 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,156,104926,16.0,Fabio Fognini,R,178.0,33.7,105732,,Pierre Hugues Herbert,R,188.0,29.8,6-4 6-2 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,157,106099,,Salvatore Caruso,R,185.0,28.1,105967,,Henri Laaksonen,R,185.0,28.8,6-2 6-4 6-3,5,R128
2021-580,Australian Open,20210208,G,Hard,158,104655,,Pablo Cuevas,R,180.0,35.1,104312,,Andreas Seppi,R,190.0,36.9,6-4 4-6 6-2 6-2,5,R128
2021-580,Australian Open,20210208,G,Hard,159,200282,21.0,Alex De Minaur,R,183.0,21.9,105815,,Tennys Sandgren,R,188.0,29.5,7-5 6-1 6-1,5,R128
2021-580,Australian Open,20210208,G,Hard,160,111815,,Cameron Norrie,L,188.0,25.4,105554,30.0,Daniel Evans,R,175.0,30.7,6-4 4-6 6-4 7-5,5,R128
2021-580,Australian Open,20210208,G,Hard,161,126128,,Roman Safiullin,R,185.0,23.5,125802,,Ilya Ivashka,R,193.0,26.9,6-4 6-3 6-4,5,R128
2021-580,Australian Open,20210208,G,Hard,162,111581,,Michael Mmoh,R,188.0,23.0,104678,,Viktor Troicki,R,193.0,34.9,7-6(3) 6-7(3) 3-6 7-6(3) 7-5,5,R128
2021-580,Australian Open,20210208,G,Hard,163,104745,2.0,Rafael Nadal,L,185.0,34.6,111513,,Laslo Djere,R,188.0,25.6,6-3 6-4 6-1,5,R128
2021-580,Australian Open,20210208,G,Hard,164,104925,1.0,Novak Djokovic,R,188.0,33.7,126207,,Frances Tiafoe,R,188.0,23.0,6-3 6-7(3) 7-6(2) 6-3,5,R64
2021-580,Australian Open,20210208,G,Hard,165,126203,27.0,Taylor Fritz,R,196.0,23.2,124187,,Reilly Opelka,R,211.0,23.4,4-6 7-6(6) 6-7(4) 7-6(5) 6-2,5,R64
2021-580,Australian Open,20210208,G,Hard,166,105916,,Marton Fucsovics,R,188.0,29.0,104527,17.0,Stan Wawrinka,R,183.0,35.8,7-5 6-1 4-6 2-6 7-6(9),5,R64
2021-580,Australian Open,20210208,G,Hard,167,105683,14.0,Milos Raonic,R,196.0,30.1,144895,,Corentin Moutet,L,180.0,21.8,6-7(1) 6-1 6-1 6-4,5,R64
2021-580,Australian Open,20210208,G,Hard,168,124079,,Pedro Martinez,R,185.0,23.7,200325,,Emil Ruusuvuori,R,188.0,21.8,1-6 6-3 6-2 7-6(5),5,R64
2021-580,Australian Open,20210208,G,Hard,169,105583,23.0,Dusan Lajovic,R,183.0,30.6,122330,,Alexander Bublik,R,196.0,23.6,6-4 7-6(4) 4-6 6-3,5,R64
2021-580,Australian Open,20210208,G,Hard,170,105173,32.0,Adrian Mannarino,L,180.0,32.6,200175,,Miomir Kecmanovic,R,183.0,21.4,6-1 6-2 6-4,5,R64
2021-580,Australian Open,20210208,G,Hard,171,100644,6.0,Alexander Zverev,R,198.0,23.8,202195,,Maxime Cressy,R,201.0,23.7,7-5 6-4 6-3,5,R64
2021-580,Australian Open,20210208,G,Hard,172,106233,3.0,Dominic Thiem,R,185.0,27.4,136440,,Dominik Koepfer,L,180.0,26.7,6-4 6-0 6-2,5,R64
2021-580,Australian Open,20210208,G,Hard,173,106401,,Nick Kyrgios,R,193.0,25.7,200005,29.0,Ugo Humbert,L,188.0,22.6,5-7 6-4 3-6 7-6(2) 6-4,5,R64
2021-580,Australian Open,20210208,G,Hard,174,105777,18.0,Grigor Dimitrov,R,191.0,29.7,106109,,Alex Bolt,L,183.0,28.0,7-6(1) 6-1 6-2,5,R64
2021-580,Australian Open,20210208,G,Hard,175,105807,15.0,Pablo Carreno Busta,R,188.0,29.5,106210,,Jiri Vesely,L,198.0,27.5,6-3 7-6(3) 2-6 6-4,5,R64
2021-580,Australian Open,20210208,G,Hard,176,133430,11.0,Denis Shapovalov,L,185.0,21.8,106071,,Bernard Tomic,R,196.0,28.3,6-1 6-3 6-2,5,R64
2021-580,Australian Open,20210208,G,Hard,177,200000,20.0,Felix Auger Aliassime,R,193.0,20.5,105902,,James Duckworth,R,183.0,29.0,6-4 6-1 6-2,5,R64
2021-580,Australian Open,20210208,G,Hard,178,106234,,Aslan Karatsev,R,185.0,27.4,106078,,Egor Gerasimov,R,196.0,28.2,6-0 6-1 6-0,5,R64
2021-580,Australian Open,20210208,G,Hard,179,106043,8.0,Diego Schwartzman,R,170.0,28.4,124186,,Alexandre Muller,R,183.0,24.0,6-2 6-0 6-3,5,R64
2021-580,Australian Open,20210208,G,Hard,180,126094,7.0,Andrey Rublev,R,188.0,23.3,106329,,Thiago Monteiro,L,183.0,26.6,6-4 6-4 7-6(8),5,R64
2021-580,Australian Open,20210208,G,Hard,181,103852,,Feliciano Lopez,L,188.0,39.3,132283,31.0,Lorenzo Sonego,R,191.0,25.7,5-7 3-6 6-3 7-5 6-4,5,R64
2021-580,Australian Open,20210208,G,Hard,182,134770,24.0,Casper Ruud,R,183.0,22.1,126205,,Tommy Paul,R,185.0,23.7,3-6 6-2 6-4 7-5,5,R64
2021-580,Australian Open,20210208,G,Hard,183,105430,,Radu Albot,R,175.0,31.2,106331,,Christopher Oconnell,R,183.0,26.6,6-2 7-5 7-6(8),5,R64
2021-580,Australian Open,20210208,G,Hard,184,144750,,Lloyd Harris,R,193.0,23.9,200615,,Alexei Popyrin,R,196.0,21.5,6-2 1-6 6-3 6-7(5) 6-3,5,R64
2021-580,Australian Open,20210208,G,Hard,185,111456,,Mackenzie Mcdonald,R,178.0,25.8,106432,22.0,Borna Coric,R,188.0,24.2,6-4 6-2 4-6 6-4,5,R64
2021-580,Australian Open,20210208,G,Hard,186,105936,28.0,Filip Krajinovic,R,185.0,28.9,104665,,Pablo Andujar,R,180.0,35.0,6-2 5-7 6-1 6-4,5,R64
2021-580,Australian Open,20210208,G,Hard,187,106421,4.0,Daniil Medvedev,R,198.0,24.9,106148,,Roberto Carballes Baena,R,183.0,27.8,6-2 7-5 6-1,5,R64
2021-580,Australian Open,20210208,G,Hard,188,126774,5.0,Stefanos Tsitsipas,R,193.0,22.4,106423,,Thanasi Kokkinakis,R,193.0,24.8,6-7(5) 6-4 6-1 6-7(5) 6-4,5,R64
2021-580,Australian Open,20210208,G,Hard,189,144707,,Mikael Ymer,R,183.0,22.4,207989,,Carlos Alcaraz,R,183.0,17.7,2-6 6-4 6-4 7-6(5),5,R64
2021-580,Australian Open,20210208,G,Hard,190,111575,19.0,Karen Khachanov,R,198.0,24.7,105575,,Ricardas Berankis,R,175.0,30.6,6-2 6-4 6-4,5,R64
2021-580,Australian Open,20210208,G,Hard,191,126610,9.0,Matteo Berrettini,R,196.0,24.8,207830,,Tomas Machac,R,183.0,20.3,6-3 6-2 4-6 6-3,5,R64
2021-580,Australian Open,20210208,G,Hard,192,104926,16.0,Fabio Fognini,R,178.0,33.7,106099,,Salvatore Caruso,R,185.0,28.1,4-6 6-2 2-6 6-3 7-6(12),5,R64
2021-580,Australian Open,20210208,G,Hard,193,200282,21.0,Alex De Minaur,R,183.0,21.9,104655,,Pablo Cuevas,R,180.0,35.1,6-3 6-3 7-5,5,R64
2021-580,Australian Open,20210208,G,Hard,194,111815,,Cameron Norrie,L,188.0,25.4,126128,,Roman Safiullin,R,185.0,23.5,3-6 7-5 6-3 7-6(3),5,R64
2021-580,Australian Open,20210208,G,Hard,195,104745,2.0,Rafael Nadal,L,185.0,34.6,111581,,Michael Mmoh,R,188.0,23.0,6-1 6-4 6-2,5,R64
2021-580,Australian Open,20210208,G,Hard,196,104925,1.0,Novak Djokovic,R,188.0,33.7,126203,27.0,Taylor Fritz,R,196.0,23.2,7-6(1) 6-4 3-6 4-6 6-2,5,R32
2021-580,Australian Open,20210208,G,Hard,197,105683,14.0,Milos Raonic,R,196.0,30.1,105916,,Marton Fucsovics,R,188.0,29.0,7-6(2) 5-7 6-2 6-2,5,R32
2021-580,Australian Open,20210208,G,Hard,198,105583,23.0,Dusan Lajovic,R,183.0,30.6,124079,,Pedro Martinez,R,185.0,23.7,6-7(6) 7-5 6-1 6-4,5,R32
2021-580,Australian Open,20210208,G,Hard,199,100644,6.0,Alexander Zverev,R,198.0,23.8,105173,32.0,Adrian Mannarino,L,180.0,32.6,6-3 6-3 6-1,5,R32
2021-580,Australian Open,20210208,G,Hard,200,106233,3.0,Dominic Thiem,R,185.0,27.4,106401,,Nick Kyrgios,R,193.0,25.7,4-6 4-6 6-3 6-4 6-4,5,R32
